headline,date,doc_type,material_type,section,keywords
Massachusetts: M.I.T. Will Release Documents in Hacking Case,2013-03-19,article,Brief,,"['Cyberattacks and Hackers', 'Suicides and Suicide Attempts', 'Colleges and Universities']"
Ohio: Teenage Killer Gets Life,2013-03-19,article,Brief,,"['Murders and Attempted Murders', 'School Shootings', 'Sentences (Criminal)']"
Britain: Girl Shot by Taliban Returns to the Classroom,2013-03-19,article,Brief,,"['Education (K-12)', 'Women and Girls']"
Court Announces Early Release of Same-Sex Marriage Arguments,2013-03-19,article,Brief,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
Ian McKellen to Lead Wedding for Patrick Stewart,2013-03-20,article,News,,['Weddings and Engagements']
Jane Goodall Admits Borrowing Passages for New Book,2013-03-20,article,News,,"['Plagiarism', 'Books and Literature']"
Put Cigarettes Out of View? It’s Been Tried,2013-03-20,article,News,,['Smoking and Tobacco']
"For Some Palestinians, Wariness on Eve of Obama Visit",2013-03-20,article,News,,"['Palestinians', 'Israeli Settlements', 'International Relations']"
N.R.C. Votes for Upgrades to Some Reactor Vents,2013-03-20,article,News,,"['Fukushima Daiichi Nuclear Power Plant (Japan)', 'Nuclear Energy', 'Regulation and Deregulation of Industry', 'Filters', 'Japan Earthquake and Tsunami (2011)']"
Praising Griner Proves Far Easier Than Stopping Her,2013-03-20,article,News,,"['NCAA Basketball Championships (Women)', 'Basketball (College)']"
Deal in Albany Would Extend Higher Taxes on Top Earners,2013-03-20,article,News,,"['Income Tax', 'High Net Worth Individuals']"
"StubHub Barred Near Yankee Stadium, for Now",2013-03-20,article,News,,['Baseball']
Teenage Gunman in Ohio Mocks Victims’ Families,2013-03-20,article,News,,"['Murders and Attempted Murders', 'School Shootings']"
"A Decade Later, Stability Eludes Iraq",2013-03-20,article,News,,"['IRAQ', 'Iraq War (2003-11)', 'Muslims and Islam', 'Terrorism']"
JPMorgan Chase Is Reining In Payday Lenders,2013-03-20,article,News,,[]
Banning the Big Gulp Ban,2013-03-20,article,News,,"['Obesity', 'Soft Drinks']"
2nd Vote for Closing Long Island College Hospital,2013-03-20,article,News,,"['Shutdowns (Institutional)', 'Hospitals']"
"A War, Before and After, Part 4",2013-03-20,article,News,,"['Iraq War (2003-11)', 'United States Defense and Military Forces']"
Iraq War’s 10th Anniversary Is Barely Noted in Washington,2013-03-20,article,News,,"['Iraq War (2003-11)', 'United States Politics and Government', 'United States Defense and Military Forces', 'United States International Relations']"
Ryan Tiptoes Around a Revis Question,2013-03-20,article,News,,['Football']
Renovation Pays Off for a Chelsea Nonprofit,2013-03-20,article,News,,"['Real Estate (Commercial)', 'Renting and Leasing (Real Estate)', 'Restoration and Renovation', 'Nonprofit Organizations']"
Developers Are Making Bets on a Rising East Harlem,2013-03-20,article,News,,"['Real Estate (Commercial)', 'Area Planning and Renewal', 'Gentrification', 'Real Estate and Housing (Residential)']"
Joel Breitkopf,2013-03-20,article,Interview,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Woolworth Building (NYC)']"
Britain’s Press Crackdown,2013-03-20,article,Editorial,,"['Regulation and Deregulation of Industry', 'News and News Media', 'Newspapers', 'Editorials', 'Freedom of the Press']"
"In Shift, Lobbyists Look for Bipartisan Support to Repeal a Tax",2013-03-20,article,News,,"['Lobbying and Lobbyists', 'Medical Devices', 'Federal Taxes (US)']"
Was It Worth It?,2013-03-20,article,News,,[]
A Decade of Despair,2013-03-20,article,Op-Ed,,"['Iraq War (2003-11)', 'United States Defense and Military Forces']"
What America Learned in Iraq,2013-03-20,article,Op-Ed,,"['Iraq War (2003-11)', 'United States Defense and Military Forces', 'United States International Relations']"
Iraq: Where Terrorists Go to School,2013-03-20,article,Op-Ed,,"['Terrorism', 'Iraq War (2003-11)', 'Middle East and North Africa Unrest (2010- )']"
Sectarian Strains Pit Some Iraqis Against Their Own Leaders,2013-03-20,article,News,,"['Sunni Muslims', 'Shiite Muslims', 'Muslims and Islam']"
"Francis Ruddle, Who Led Transgenic Research, Dies at 83",2013-03-20,article,Obituary (Obit),,"['Genetic Engineering', 'Deaths (Obituaries)', 'Mice']"
"In a New Aisle, Energy Drinks Sidestep Some Rules",2013-03-20,article,News,,"['Energy and Sports Drinks', 'Regulation and Deregulation of Industry', 'Caffeine', 'Beverages', 'Dietary Supplements and Herbal Remedies']"
"Democrats, Dragons or Drones?",2013-03-20,article,Op-Ed,,"['Iraq War (2003-11)', 'Middle East and North Africa Unrest (2010- )']"
Ten Years After,2013-03-20,article,Editorial,,"['Iraq War (2003-11)', 'United States Defense and Military Forces', 'Terrorism', 'Editorials']"
"Murrey Marder, Early McCarthy Skeptic, Dies at 93",2013-03-20,article,Obituary (Obit),,"['News and News Media', 'Deaths (Obituaries)']"
Damage From Derailment to Slow L.I.R.R. Trains for Days,2013-03-20,article,News,,['Transit Systems']
Genetically Modified Fish,2013-03-20,article,Letter,,"['Genetic Engineering', 'Fish and Other Marine Life', 'Fish Farming']"
"Clemency for Pollard, Jailed as a Spy for Israel",2013-03-20,article,Letter,,"['Espionage and Intelligence Services', 'Sentences (Criminal)']"
Affirmative Action: Looking at the Data,2013-03-20,article,Letter,,"['Blacks', 'Black People', 'Colleges and Universities', 'Race and Ethnicity', 'AFFIRMATIVE ACTION']"
A Tale of Two Newspapers,2013-03-20,article,Letter,,['Newspapers']
"Quotation of the Day for Wednesday, Mar. 20, 2013",2013-03-20,article,Quote,,[]
Justices Explore Fine Line on Generic Drug Injuries,2013-03-20,article,News,,"['Generic Brands and Products', 'Drugs (Pharmaceuticals)', 'Liability for Products']"
"On Gay Unions, a Pragmatist Before He Was a Pope",2013-03-20,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
G.O.P. Opposition to Immigration Law Is Falling Away,2013-03-20,article,News,,"['Immigration and Emigration', 'Hispanic-Americans', 'Illegal Immigrants']"
"Used to Baghdad’s Battles, and Adjusting to New York’s Bustle",2013-03-20,article,News,,"['Iraq War (2003-11)', 'Refugees and Displaced Persons']"
"Protecting Their Own, Russians Offer an Alternative to the Cypriot Bank Tax",2013-03-20,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Economic Conditions and Trends']"
"For Steinbrenner and Yankees, a Commitment to a New Order",2013-03-20,article,News,,"['Baseball', 'Wages and Salaries']"
"Corrections: March 20, 2013",2013-03-20,article,News,,[]
Fun House Cries,2013-03-20,article,News,,['Crossword Puzzles']
"Back in Connecticut, DiPietro Is Trying to Remain Positive",2013-03-20,article,News,,"['Hockey, Ice']"
Early Days of the Iraq War on The Times’s Front Pages,2013-03-20,multimedia,Interactive Feature,,"['Iraq War (2003-11)', 'United States Defense and Military Forces', 'News and News Media']"
Father Describes Behavior of Son Accused of Murder,2013-03-20,article,News,,"['Murders and Attempted Murders', 'Mental Health and Disorders']"
Using ‘Sponsored Content’ to Keep Viewers Watching,2013-03-20,article,News,,"['ADVERTISING AND MARKETING', 'Television']"
Lottery Numbers,2013-03-20,article,List,,['Lotteries']
Melanoma Drug Succeeds in Late-Stage Trial,2013-03-20,article,News,,"['Clinical Trials', 'Melanomas']"
Transactions,2013-03-20,article,News,,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Renting and Leasing (Real Estate)']"
Iraq’s Fragile Future,2013-03-20,article,Editorial,,"['Iraq War (2003-11)', 'United States International Relations', 'United States Defense and Military Forces', 'Middle East and North Africa Unrest (2010- )']"
Cyprus Bailout Promises Crucial Test for Germany,2013-03-20,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Banking and Financial Institutions', 'Euro (Currency)']"
"Both Needing a Win, the Rangers Top the Devils",2013-03-20,article,News,,"['Hockey, Ice']"
Bishops Challenge Cuomo on Stronger Abortion Rights,2013-03-20,article,News,,['ABORTION']
Campaign Diets,2013-03-20,multimedia,Video,,"['Elections, Mayors', 'Diet and Nutrition']"
No Merger for Los Angeles Museum,2013-03-20,article,News,,"['Mergers, Acquisitions and Divestitures', 'Museums', 'Art']"
French Minister Steps Down in Swiss Bank Investigation,2013-03-20,article,News,,"['Suspensions, Dismissals and Resignations', 'Banking and Financial Institutions', 'Tax Evasion', 'Frauds and Swindling', 'Money Laundering', 'European Sovereign Debt Crisis (2010- )']"
Next Campaign Stop: The Third Lunch Today,2013-03-20,article,News,,"['Elections, Mayors', 'Weight']"
Administration Official Defends Release of Detainees,2013-03-20,article,News,,"['Immigration Detention', 'Illegal Immigrants']"
Subway Worker Freed After Hours Stuck in Mud,2013-03-20,article,News,,"['Second Avenue Subway (NYC)', 'Accidents and Safety']"
"Minority Groups Remain Outnumbered at Teaching Programs, Study Reports",2013-03-20,article,News,,"['Teachers and School Employees', 'Education (K-12)', 'Race and Ethnicity']"
Police Department Monitor Is Topic at a Mayoral Forum,2013-03-20,article,News,,['Debates (Political)']
Quest for Illegal Gain at the Sea Bottom Divides Fishing Communities,2013-03-20,article,News,,"['Black Markets', 'Fishing, Commercial', 'Endangered and Extinct Species']"
"Grocers Won’t Sell Altered Fish, Groups Say",2013-03-20,article,News,,"['Genetic Engineering', 'Salmon', 'Supermarkets and Grocery Stores']"
New Worries About Heading the Soccer Ball,2013-03-20,article,News,,"['Concussions', 'iPad', 'Soccer', 'Women and Girls']"
Word of the Day | nonentity,2013-03-20,article,News,,[]
"At the Final Four, a Routine Sight of Green and White",2013-03-20,multimedia,Interactive Feature,,"['NCAA Basketball Championships (Men)', 'Basketball (College)']"
Zimbabwe: Constitution Passes by Wide Margin,2013-03-20,article,Brief,,"['Constitutions', 'Voting and Voters']"
World-Class Pitching Carries Undefeated Dominicans to Title,2013-03-20,article,News,,"['Baseball', 'World Baseball Classic']"
Cleaner Fuel Means Lower Emissions,2013-03-20,multimedia,Interactive Feature,,[]
What’s On Wednesday,2013-03-20,article,Schedule,,[]
"News Quiz | March 20, 2013",2013-03-20,article,News,,[]
The View From Oshima,2013-03-20,multimedia,Slideshow,,['Travel and Vacations']
"David Ranta’s Statement to Court, 1991",2013-03-20,multimedia,Interactive Feature,,"['False Arrests, Convictions and Imprisonments', 'Murders and Attempted Murders']"
"Jailed Unjustly in the Death of a Rabbi, Man Nears Freedom",2013-03-20,article,News,,"['False Arrests, Convictions and Imprisonments', 'Decisions and Verdicts', 'Murders and Attempted Murders', 'Police Brutality and Misconduct']"
India Moves Towards Stronger Law to Protect Women,2013-03-20,article,News,,"['Law and Legislation', 'Legislatures and Parliaments', 'Sex Crimes', 'Sexual Harassment', 'Stalking (Crime)', ""Women's Rights""]"
"China and Japan Spar Over War Trials, More Than 6 Decades On",2013-03-20,article,News,,"['Defense and Military Forces', 'War Crimes, Genocide and Crimes Against Humanity', 'World War II (1939-45)']"
India’s Foodie Web Sites Bring Gourmet Treats to Delhi Doors,2013-03-20,article,News,,"['Cooking and Cookbooks', 'Delivery Services', 'E-Commerce', 'Fruit', 'Organic Foods and Products']"
IHT Quick Read: March 20,2013-03-20,article,News,,[]
Computer Networks in South Korea Are Paralyzed in Cyberattacks,2013-03-20,article,News,,"['Cyberwarfare', 'Cyberattacks and Hackers', 'Banking and Financial Institutions', 'News and News Media']"
"Test Yourself | Math, March 20, 2013",2013-03-20,article,News,,[]
Parading on the Edges,2013-03-20,article,News,,"['Parades', ""St Patrick's Day""]"
"Do You Ever Feel Guilty About What, or How Much, You Throw Away?",2013-03-20,article,News,,[]
The 10th Anniversary of the Iraq War,2013-03-20,article,News,,[]
Part 3: Answers to Your Questions About Paying for College,2013-03-20,article,News,,"['ADMISSIONS STANDARDS', 'Colleges and Universities', 'Financial Aid (Education)']"
John Dillinger’s Terraplane Revisits His Childhood Home,2013-03-20,article,News,,"['AIRPORTS', 'Automobiles', 'Collectors and Collections', 'Crime and Criminals', 'Museums']"
How to Live in Assisted Living,2013-03-20,article,News,,"['Elder Care', 'Nursing Homes']"
Forgiveness Formulas,2013-03-20,article,News,,"['Credit and Debt', 'Health Insurance and Managed Care', 'Mortgages']"
Seeking Lessons From the Iraq War. But Which Ones?,2013-03-20,article,News,,"['Iraq War (2003-11)', 'United States International Relations', 'Middle East and North Africa Unrest (2010- )']"
Too Big Not to Fail,2013-03-20,article,News,,"['Education (K-12)', 'Teachers and School Employees']"
"With Set-Aside, Deutsche Bank Cuts 2012 Profit",2013-03-20,article,News,,"['Banking and Financial Institutions', 'Libor (London Interbank Offered Rate)', 'Suits and Litigation']"
"In Israel, Obama Seeks to Offer Reassurance of ‘Unbreakable Bonds’",2013-03-20,article,News,,['United States International Relations']
"Deal Makers Foresee a Feast of Activity, Survey Finds",2013-03-20,article,News,,"['Mergers, Acquisitions and Divestitures']"
Business for Sale: A Long-Haul Trucking Company,2013-03-20,article,News,,"['Small Business', 'Trucks and Trucking']"
Becoming the All-Terrain Human,2013-03-20,article,News,,"['Running', 'Skiing', 'Athletics and Sports']"
Happy International Happiness Day,2013-03-20,article,News,,"['Happiness', 'Polls and Public Opinion']"
American Realty Capital Offers to Buy Cole Credit for $5.7 Billion,2013-03-20,article,News,,[]
Daily Report: U.S. Is Said to Scrutinize Microsoft Accusations,2013-03-20,article,News,,['Foreign Corrupt Practices Act (1977)']
JPMorgan’s New Policy on Payday Lenders,2013-03-20,article,News,,[]
Waiting for Catastrophes: Aleksandar Hemon Talks About ‘The Book of My Lives’,2013-03-20,article,News,,"['Books and Literature', 'Writing and Writers']"
"Opinion Report: Iraq, Ten Years Later",2013-03-20,article,News,,[]
Suntech Unit Declares Bankruptcy,2013-03-20,article,News,,"['Bankruptcies', 'Solar Energy']"
The Breakfast Meeting: Networks Embrace Content Marketing and Retailers Admit to Faking Faux Fur,2013-03-20,article,News,,[]
Wednesday Reading: Picking a Flavorful Easter Ham,2013-03-20,article,News,,[]
Heating Oil Companies Face Inquiry on Purity of Fuel,2013-03-20,article,News,,"['Hazardous and Toxic Substances', 'Heating', 'Decisions and Verdicts', 'Oil (Petroleum) and Gasoline']"
"As Bailout Deadline Approaches, Cyprus Scrambles to Find Funds",2013-03-20,article,News,,"['European Sovereign Debt Crisis (2010- )', 'Euro (Currency)', 'Banking and Financial Institutions', 'Credit and Debt']"
"Voters, Deficits, and Jobs",2013-03-20,article,News,,[]
"In One Simple Tool, Hope for H.I.V. Prevention",2013-03-20,article,News,,"['Acquired Immune Deficiency Syndrome', 'Circumcision']"
Two for the Road,2013-03-20,article,News,,[]
The Tale of a Transgender 6-Year-Old Child Raises Reader Concerns,2013-03-20,article,News,,['Transgender and Transsexual']
Psychiatric Patient Arrested in Beating Death at a Brooklyn Hospital,2013-03-20,article,News,,"['Murders and Attempted Murders', 'Mental Health and Disorders']"
Joining the Toad Patrols of Britain,2013-03-20,article,News,,"['AMPHIBIANS', 'Biology and Biochemistry', 'Roads and Traffic']"
Round Trips to Cyprus,2013-03-20,article,News,,[]
Chinese Solar Panel Giant Is Tainted by Bankruptcy,2013-03-20,article,News,,"['Solar Energy', 'Bankruptcies']"
Australia Prime Minister Fights Own Party to Stay in Office,2013-03-20,article,News,,"['Legislatures and Parliaments', 'Elections', 'News and News Media']"
Tip of the Week: Making an iTunes Wish List,2013-03-20,article,News,,['Shopping and Retail']
"With JPMorgan Settlement, MF Global Clients Move Closer to Payout",2013-03-20,article,News,,[]
Colorado Reels After Killing of Top Official Over Prisons,2013-03-20,article,News,,"['Gun Control', 'Prisons and Prisoners', 'Murders and Attempted Murders']"
Study of Men’s Falling Income Cites Single Parents,2013-03-20,article,News,,"['United States Economy', 'Income Inequality', 'Men and Boys', 'Single Mothers', 'Families and Family Life']"
